j,ym,i,cio,n_fundos_i,n_fundos_j
TGMA3,201912,CIEL3,0.909640297825574,859,504
TGMA3,201912,CPLE3,0.939213057873605,331,504
TGMA3,201912,CYRE3,0.778050496472268,937,504
TGMA3,201912,DTEX3,0.765691261993284,563,504
TGMA3,201912,ECOR3,0.903723757121166,836,504
TGMA3,201912,GUAR3,0.867051849846028,528,504
TGMA3,201912,IDNT3,0.847595112726943,228,504
TGMA3,201912,LINX3,0.867556776002772,669,504
TGMA3,201912,MEAL3,0.946815322340126,537,504
TGMA3,201912,MYPK3,0.902458977450457,529,504
TGMA3,201912,NEOE3,0.767775568272279,721,504
TGMA3,201912,QUAL3,0.709223252768954,857,504
TGMA3,201912,SBSP3,0.869088273569813,923,504
TGMA3,201912,TEND3,0.842785498620015,582,504
TGMA3,202001,AALR3,0.880227096687479,458,578
TGMA3,202001,ALSO3,0.739555241994748,841,578
TGMA3,202001,CPLE3,0.965083669099753,421,578
TGMA3,202001,CYRE3,0.752017621710245,948,578
TGMA3,202001,ECOR3,0.880447156895204,856,578
TGMA3,202001,GUAR3,0.853103467312815,614,578
TGMA3,202001,IDNT3,0.866203984808259,232,578
TGMA3,202001,LINX3,0.89882819455288,679,578
TGMA3,202001,MEAL3,0.959075778944837,551,578
TGMA3,202001,MYPK3,0.902649571141996,561,578
TGMA3,202001,NEOE3,0.788730150117991,710,578
TGMA3,202001,QUAL3,0.705015229945638,899,578
TGMA3,202001,SBSP3,0.836723634542697,950,578
TGMA3,202002,AALR3,0.938723111641233,460,618
TGMA3,202002,CPLE3,0.977906524885216,451,618
TGMA3,202002,CYRE3,0.719485486382343,968,618
TGMA3,202002,ECOR3,0.906007906091426,883,618
TGMA3,202002,GUAR3,0.899417581926269,642,618
TGMA3,202002,IDNT3,0.907631870446644,233,618
TGMA3,202002,LINX3,0.899768293361621,694,618
TGMA3,202002,MEAL3,0.974055407579269,557,618
TGMA3,202002,MYPK3,0.844007663973612,630,618
TGMA3,202002,NEOE3,0.763900837437525,727,618
TGMA3,202002,QUAL3,0.782993870001311,900,618
TGMA3,202002,SBSP3,0.831311584369753,985,618
TGMA3,202003,AALR3,0.943247161704715,457,580
TGMA3,202003,CPLE3,0.971347198713083,447,580
TGMA3,202003,CYRE3,0.714073474170027,996,580
TGMA3,202003,ECOR3,0.979626786233465,872,580
TGMA3,202003,GUAR3,0.926163917194861,625,580
TGMA3,202003,IDNT3,0.929955367668204,232,580
TGMA3,202003,IRBR3,0.759909949085426,957,580
TGMA3,202003,LINX3,0.93444996891315,663,580
TGMA3,202003,MEAL3,0.978028993816969,537,580
TGMA3,202003,MYPK3,0.838505842598432,612,580
TGMA3,202003,NEOE3,0.726577007646516,744,580
TGMA3,202003,SBSP3,0.798439705318172,1003,580
TGMA3,202004,AALR3,0.964160740938967,408,548
TGMA3,202004,CPLE3,0.973282618255703,445,548
TGMA3,202004,ECOR3,0.967838786423523,895,548
TGMA3,202004,GUAR3,0.900729027970759,566,548
TGMA3,202004,IDNT3,0.926859088108445,231,548
TGMA3,202004,LINX3,0.957023360593109,609,548
TGMA3,202004,MEAL3,0.976828358002491,524,548
TGMA3,202004,MYPK3,0.74724784132217,589,548
TGMA3,202005,AALR3,0.940624700342482,403,565
TGMA3,202005,CPLE3,0.942828059579225,450,565
TGMA3,202005,ECOR3,0.966380521242487,883,565
TGMA3,202005,GUAR3,0.863009607612398,557,565
TGMA3,202005,IDNT3,0.854893424924095,232,565
TGMA3,202005,LINX3,0.916144055477446,613,565
TGMA3,202005,LOGN3,0.919681078471497,448,565
TGMA3,202005,MEAL3,0.945401967285833,488,565
TGMA3,202005,MYPK3,0.799086366063994,578,565
TGMA3,202005,SBSP3,0.704884811185374,1062,565
TGMA3,202006,AALR3,0.86235785608,395,576
TGMA3,202006,CPLE3,0.952329233761818,458,576
TGMA3,202006,ECOR3,0.966044857353078,919,576
TGMA3,202006,GUAR3,0.857083330460631,581,576
TGMA3,202006,IDNT3,0.862648140274443,249,576
TGMA3,202006,LINX3,0.939654675308964,641,576
TGMA3,202006,LOGN3,0.913137112492965,468,576
TGMA3,202006,MEAL3,0.940330431944209,484,576
TGMA3,202007,AALR3,0.973479853982357,401,592
TGMA3,202007,CPLE3,0.963551280100998,461,592
TGMA3,202007,ECOR3,0.918246272369434,967,592
TGMA3,202007,GUAR3,0.865609377120282,598,592
TGMA3,202007,LINX3,0.960054291905955,689,592
TGMA3,202007,LOGN3,0.937862299108418,495,592
TGMA3,202007,MEAL3,0.952482674496588,508,592
TGMA3,202008,AALR3,0.977608108898766,402,593
TGMA3,202008,ALSO3,0.738838926768688,810,593
TGMA3,202008,CPLE3,0.989567948597444,465,593
TGMA3,202008,ECOR3,0.938290753422535,993,593
TGMA3,202008,GUAR3,0.874741428502959,574,593
TGMA3,202008,LINX3,0.956791920880202,698,593
TGMA3,202008,LOGN3,0.93464600755153,466,593
TGMA3,202008,MEAL3,0.992959273997254,551,593
TGMA3,202008,PDTC3,0.879003897121783,255,593
TGMA3,202009,AALR3,0.954798639342922,403,572
TGMA3,202009,ALSO3,0.739130973820228,803,572
TGMA3,202009,CPLE3,0.971653514333756,473,572
TGMA3,202009,ECOR3,0.917740537399203,1017,572
TGMA3,202009,LINX3,0.913945423422177,771,572
TGMA3,202009,LOGN3,0.923002252719163,434,572
TGMA3,202009,MEAL3,0.963132074381699,512,572
TGMA3,202009,PDTC3,0.853206451836672,257,572
TGMA3,202010,AALR3,0.953698097230452,477,570
TGMA3,202010,ALSO3,0.746286060572858,811,570
TGMA3,202010,ECOR3,0.928140638733681,982,570
TGMA3,202010,LOGN3,0.939677239784667,425,570
TGMA3,202010,MEAL3,0.956958782698984,515,570
TGMA3,202010,PDTC3,0.886501673467323,265,570
TGMA3,202011,AALR3,0.989823146198175,459,566
TGMA3,202011,LOGN3,0.968442876069358,403,566
TGMA3,202011,MEAL3,0.850026903439328,505,566
TGMA3,202011,PDTC3,0.906702657639384,253,566
TGMA3,202012,AALR3,0.73200365613376,476,579
TGMA3,202101,ENAT3,0.783074931067758,413,506
TGMA3,202101,GFSA3,0.899035461605119,248,506
TGMA3,202102,ENAT3,0.78279106973213,439,530
TGMA3,202102,GFSA3,0.907545334984873,345,530
TGMA3,202103,ENAT3,0.882113131408035,474,550
TGMA3,202103,GFSA3,0.886663668415593,366,550
TGMA3,202104,ENAT3,0.866937082717261,519,588
TGMA3,202104,GFSA3,0.931160621252874,447,588
TGMA3,202105,ENAT3,0.83610464788926,523,585
TGMA3,202105,GFSA3,0.9327341624609,451,585
TGMA3,202106,ENAT3,0.900414669471778,538,582
TGMA3,202106,GFSA3,0.913532015698271,473,582
TGMA3,202107,BBTG11,0.925890988541284,43,635
TGMA3,202107,ENAT3,0.91098455455895,569,635
TGMA3,202107,GFSA3,0.944873474882919,530,635
TGMA3,202108,AERI3,0.73974385309666,600,609
TGMA3,202108,ENAT3,0.838586554544472,557,609
TGMA3,202108,GFSA3,0.879731698403061,471,609
TGMA3,202109,ENAT3,0.726615428454632,588,633
TGMA3,202110,ENAT3,0.708978242842492,593,619
TGMA3,202111,ENAT3,0.740871713380424,543,553
TIET11,201702,EGIE3,0.771173464110078,719,542
TIET11,201703,CPLE6,0.764592414159666,753,538
TIET11,201703,LEVE3,0.738072946996231,445,538
TIET11,201703,ODPV3,0.731513217186845,393,538
TIET11,201703,TAEE11,0.800537939467692,556,538
TIET11,201704,CPLE6,0.799491944569998,762,537
TIET11,201704,TAEE11,0.816359356147084,568,537
TIET11,201705,CPLE6,0.719079732568617,721,485
TIET11,201706,CPLE6,0.735144449105817,705,464
TIET11,201706,ODPV3,0.734301732161789,410,464
TIET11,201706,TAEE11,0.731266279753094,591,464
TIET11,201707,TAEE11,0.706377586358195,570,464
TIET11,201708,ODPV3,0.706619378536601,454,547
TIET11,201709,TAEE11,0.808893914145275,523,548
TIET11,201710,CPLE6,0.714663078325278,712,535
TIET11,201710,ODPV3,0.709358749391711,530,535
TIET11,201710,TAEE11,0.816849293608699,760,535
TIET11,201711,ABCB4,0.705700883387041,459,469
TIET11,201711,ODPV3,0.71644446382199,536,469
TIET11,201712,ODPV3,0.803510103210833,523,461
TIET11,201801,ODPV3,0.843077522244264,532,508
TIET11,201802,ABCB4,0.700054754915936,307,438
TIET11,201802,ODPV3,0.734354984914556,447,438
TIET11,201808,ALSC3,0.786830398537336,550,537
TIET11,201809,CESP3,0.744315340547057,102,541
TIET11,201901,ODPV3,0.709528358417935,525,492
TIET11,201902,PINE4,0.70971438183409,202,543
TIET11,201904,EGIE3,0.778625224730032,823,534
TIET11,201906,CESP3,0.707202313901618,396,551
TIET11,201906,RNEW3,0.707151536715606,392,551
TIET11,201908,CESP3,0.702019651025408,398,652
TIET11,201908,RNEW3,0.702670976802403,394,652
TIET11,202001,SAPR4,0.798491509403774,383,563
TIET11,202003,ALUP11,0.711045199214092,577,573
TIET11,202006,BRFS3,0.846583300393227,977,647
TIET11,202006,CMIG3,0.826598092086316,604,647
TIET11,202006,ENAT3,0.713429450508086,516,647
TIET11,202006,GOAU3,0.768611054129608,427,647
TIET11,202006,GOAU4,0.807187868023815,971,647
TIET11,202006,RDNI3,0.854538630169933,335,647
TIET11,202007,BRFS3,0.817850353553551,942,593
TIET11,202007,CMIG3,0.803448748060648,602,593
TIET11,202007,ENAT3,0.701282714131042,525,593
TIET11,202007,GOAU3,0.742781155407875,430,593
TIET11,202007,GOAU4,0.760382436316808,970,593
TIET11,202007,RDNI3,0.83495286581745,334,593
TIET11,202008,BRFS3,0.788194601680765,1013,546
TIET11,202008,CMIG3,0.768621322755412,644,546
TIET11,202008,GOAU3,0.714350764567044,441,546
TIET11,202008,GOAU4,0.750030520245048,1043,546
TIET11,202008,PARD3,0.720014112836589,646,546
TIET11,202008,RDNI3,0.798707642949036,336,546
TIET11,202012,GOAU4,0.734219451259366,1059,547
TIET3,202006,ALUP3,1,20,20
TIET3,202006,TAEE4,1,20,20
TIET3,202007,BMGB4,0.814904720252381,420,20
TIET3,202007,PFRM3,0.993443857019242,22,20
TIET3,202007,ROMI3,0.974289107402512,49,20
TIET3,202007,TASA4,0.977915008573818,29,20
TIET3,202008,ALUP3,0.999943297604308,22,42
TIET3,202008,SAPR3,0.873407002235098,43,42
TIET3,202008,TAEE4,0.999943297604308,22,42
TIET3,202009,ALUP3,0.999942259150653,22,48
TIET3,202009,TAEE4,0.999942259150653,22,48
TIET3,202010,AGRO3,0.907878236453935,83,49
TIET4,201702,EGIE3,0.875016014508861,719,280
TIET4,201702,FIBR3,0.836151009165939,767,280
TIET4,201702,RENT3,0.845278988694308,815,280
TIET4,202004,ALPA3,0.983167185758336,206,85
TIET4,202004,GGBR3,0.989867123778148,188,85
TIET4,202005,ALPA3,0.983797706919227,218,84
TIET4,202005,GGBR3,0.995056685418248,186,84
TIET4,202006,ALUP3,1,20,20
TIET4,202006,TAEE4,1,20,20
TIET4,202006,TIET3,1,20,20
TIET4,202007,ALPA3,0.986372420949754,222,20
TIET4,202007,GGBR3,0.996115541338403,322,20
TIET4,202008,ALUP3,1,22,22
TIET4,202008,SAPR3,0.873444747881599,43,22
TIET4,202008,TAEE4,1,22,22
TIET4,202008,TIET3,0.999943297604308,42,22
TIET4,202009,ALUP3,1,22,22
TIET4,202009,TAEE4,1,22,22
TIET4,202009,TIET3,0.999942259150654,48,22
TIMP3,201702,PSSA3,0.762766375252434,489,731
TIMP3,201703,CIEL3,0.72994689127077,930,728
TIMP3,201703,DTEX3,0.778634023819369,556,728
TIMP3,201703,GOLL4,0.753156655856633,416,728
TIMP3,201705,AZUL4,0.85529545084589,526,745
TIMP3,201705,BRSR6,0.903951849855388,649,745
TIMP3,201705,CPLE3,0.867547221927248,388,745
TIMP3,201705,ECOR3,0.859813956252875,716,745
TIMP3,201705,EUCA4,0.902759965103776,302,745
TIMP3,201705,GGBR3,0.852267135612886,478,745
TIMP3,201705,JBSS3,0.85292947358496,733,745
TIMP3,201705,QGEP3,0.836528612968871,512,745
TIMP3,201706,AZUL4,0.802360946433369,548,716
TIMP3,201706,BRSR6,0.890329541935466,622,716
TIMP3,201706,CPLE3,0.869375044187803,399,716
TIMP3,201706,EUCA4,0.924026632298576,303,716
TIMP3,201706,GGBR3,0.779181130965288,478,716
TIMP3,201706,MULT3,0.78372695552078,855,716
TIMP3,201706,QGEP3,0.832292128754511,511,716
TIMP3,201707,AZUL4,0.780306941924032,559,725
TIMP3,201707,BRSR6,0.870207228764341,636,725
TIMP3,201707,CPLE3,0.850465715788363,392,725
TIMP3,201707,EUCA4,0.885801597246242,303,725
TIMP3,201707,GGBR3,0.762457584117069,460,725
TIMP3,201707,LEVE3,0.714709255670768,335,725
TIMP3,201707,MULT3,0.775769318203417,845,725
TIMP3,201707,NATU3,0.820014602370606,739,725
TIMP3,201707,QGEP3,0.802117165989114,481,725
TIMP3,201708,AZUL4,0.723101849748118,565,780
TIMP3,201708,BRSR6,0.868781978895893,634,780
TIMP3,201708,CPLE3,0.827612366446135,387,780
TIMP3,201708,ECOR3,0.864582961307591,740,780
TIMP3,201708,EUCA4,0.90025441607276,325,780
TIMP3,201708,LIGT3,0.735981153319197,666,780
TIMP3,201708,MULT3,0.827278926699779,835,780
TIMP3,201708,QGEP3,0.829312389571384,459,780
TIMP3,201708,RAIL3,0.741681420750819,804,780
TIMP3,201708,SUZB5,0.808448585016032,794,780
TIMP3,201709,BRSR6,0.808304388839608,609,784
TIMP3,201709,CPLE3,0.767293571373612,388,784
TIMP3,201709,ECOR3,0.761358131411435,730,784
TIMP3,201709,EUCA4,0.835256460185675,329,784
TIMP3,201709,LIGT3,0.759714544708295,662,784
TIMP3,201709,MULT3,0.77861949072771,849,784
TIMP3,201709,PETR4,0.735184236716478,1030,784
TIMP3,201709,QGEP3,0.730900254311569,382,784
TIMP3,201710,BRSR6,0.844400097926059,625,784
TIMP3,201710,EUCA4,0.870011906029873,339,784
TIMP3,201710,LIGT3,0.81930480420533,593,784
TIMP3,201710,MULT3,0.787175936210487,849,784
TIMP3,201710,PETR4,0.792994593949511,1039,784
TIMP3,201710,RAIL3,0.721308357705283,834,784
TIMP3,201711,BRSR6,0.782405771826236,620,808
TIMP3,201711,EUCA4,0.806630799991142,341,808
TIMP3,201711,LIGT3,0.76510215352183,589,808
TIMP3,201711,LREN3,0.711803202950546,955,808
TIMP3,201711,MULT3,0.82609038295331,862,808
TIMP3,201711,PETR4,0.724839414008001,1037,808
TIMP3,201711,RAIL3,0.717000811463659,848,808
TIMP3,201712,BRSR6,0.746254387343954,595,833
TIMP3,201712,ECOR3,0.797515636235832,808,833
TIMP3,201712,EUCA4,0.762685453669854,339,833
TIMP3,201712,MULT3,0.836422375404627,868,833
TIMP3,201712,PARD3,0.710434633550769,547,833
TIMP3,201712,RAIL3,0.734174723026966,806,833
TIMP3,201712,SSBR3,0.751955259916793,361,833
TIMP3,201801,TGMA3,0.724083037354542,436,823
TIMP3,201805,TGMA3,0.789301721119257,437,845
TIMP3,201806,TGMA3,0.783602233276474,461,895
TIMP3,201807,SUZB3,0.714863082727357,1013,909
TIMP3,201807,TGMA3,0.80077989011645,471,909
TIMP3,201808,GGBR4,0.704981804987185,993,904
TIMP3,201808,LIGT3,0.775623754525191,590,904
TIMP3,201808,PARD3,0.714581952237072,498,904
TIMP3,201808,SUZB3,0.836483989854446,979,904
TIMP3,201809,AZUL4,0.810406852972301,573,871
TIMP3,201809,BPAC11,0.750669433921042,515,871
TIMP3,201809,BRSR6,0.837956555977864,598,871
TIMP3,201809,ECOR3,0.801750738365228,720,871
TIMP3,201809,EUCA4,0.833231334852049,356,871
TIMP3,201809,GOAU3,0.813330459298315,381,871
TIMP3,201809,GOAU4,0.842576416121409,874,871
TIMP3,201809,HAPV3,0.718399255423705,723,871
TIMP3,201809,PARD3,0.869729979409158,470,871
TIMP3,201809,PETR4,0.788467056348153,1061,871
TIMP3,201809,QGEP3,0.767181385976481,317,871
TIMP3,201809,RAIL3,0.754483694549508,905,871
TIMP3,201809,RDNI3,0.839704067704412,274,871
TIMP3,201809,SBSP3,0.701243863558703,733,871
TIMP3,201809,SSBR3,0.8096858793767,254,871
TIMP3,201809,SUZB3,0.856876508360342,988,871
TIMP3,201810,BRAP4,0.815424358786375,931,852
TIMP3,201810,BRSR6,0.940455360879636,593,852
TIMP3,201810,CESP6,0.825895168420928,669,852
TIMP3,201810,ECOR3,0.927154607710771,732,852
TIMP3,201810,EUCA4,0.940239486044957,360,852
TIMP3,201810,GOAU3,0.957166400276592,380,852
TIMP3,201810,GOAU4,0.91828365614427,850,852
TIMP3,201810,HAPV3,0.878517649136574,689,852
TIMP3,201810,MULT3,0.704834035301514,805,852
TIMP3,201810,PARD3,0.933611100487935,503,852
TIMP3,201810,QGEP3,0.727703922096293,385,852
TIMP3,201810,RAIL3,0.830634581682892,923,852
TIMP3,201810,RDNI3,0.946170555065685,278,852
TIMP3,201810,SSBR3,0.915453627415054,259,852
TIMP3,201810,SUZB3,0.812026737888757,987,852
TIMP3,201811,BRAP4,0.796023367558648,950,854
TIMP3,201811,BRSR6,0.94948939684848,644,854
TIMP3,201811,CESP6,0.795202139248981,717,854
TIMP3,201811,ECOR3,0.943931133870065,826,854
TIMP3,201811,EUCA4,0.956568061665579,360,854
TIMP3,201811,GOAU3,0.954351326053535,298,854
TIMP3,201811,GOAU4,0.939607692915359,898,854
TIMP3,201811,HAPV3,0.843432382148966,716,854
TIMP3,201811,LIGT3,0.753874649060137,601,854
TIMP3,201811,MULT3,0.72304790652612,903,854
TIMP3,201811,PARD3,0.93715461712788,514,854
TIMP3,201811,PETR4,0.73870170298626,1162,854
TIMP3,201811,QGEP3,0.868881603781081,358,854
TIMP3,201811,RDNI3,0.964780942824193,251,854
TIMP3,201811,SSBR3,0.927647250426255,281,854
TIMP3,201812,BPAC11,0.733700830205385,498,832
TIMP3,201812,BRAP4,0.826708665090133,963,832
TIMP3,201812,BRSR6,0.958571059149793,639,832
TIMP3,201812,CESP6,0.794903370449041,731,832
TIMP3,201812,ECOR3,0.874849916213027,859,832
TIMP3,201812,EUCA4,0.962368218342488,366,832
TIMP3,201812,GOAU3,0.925274293223218,297,832
TIMP3,201812,GOAU4,0.917126536435432,883,832
TIMP3,201812,HAPV3,0.865169807846358,731,832
TIMP3,201812,LIGT3,0.737603954869639,684,832
TIMP3,201812,PARD3,0.956246565194671,566,832
TIMP3,201812,PETR4,0.876787471027406,1131,832
TIMP3,201812,QGEP3,0.82138723419021,369,832
TIMP3,201812,RADL3,0.773992991414494,798,832
TIMP3,201812,RDNI3,0.970480748606384,256,832
TIMP3,201812,SSBR3,0.923409865905627,290,832
TIMP3,201901,BRAP4,0.802315069261851,956,802
TIMP3,201901,BRFS3,0.740465767828443,867,802
TIMP3,201901,BRSR6,0.88625394721582,628,802
TIMP3,201901,ECOR3,0.715048094747642,865,802
TIMP3,201901,EUCA4,0.855121937928512,364,802
TIMP3,201901,GOAU3,0.780605928034024,301,802
TIMP3,201901,GOAU4,0.787444072621284,851,802
TIMP3,201901,HAPV3,0.770450362017989,746,802
TIMP3,201901,PARD3,0.869705168108624,574,802
TIMP3,201901,PETR4,0.730183080222679,1128,802
TIMP3,201901,RDNI3,0.876906450127034,257,802
TIMP3,201901,SSBR3,0.811703202756064,292,802
TIMP3,201901,SUZB3,0.912974698312885,928,802
TIMP3,201902,BRFS3,0.772761796628672,871,874
TIMP3,201902,BRSR6,0.710389727416654,658,874
TIMP3,201902,EUCA4,0.703870899929841,377,874
TIMP3,201902,HAPV3,0.716501798544906,803,874
TIMP3,201902,PARD3,0.709424233767293,538,874
TIMP3,201902,RDNI3,0.711632799014705,285,874
TIMP3,201902,SUZB3,0.756549204574068,1009,874
TIMP3,201903,BRAP4,0.76127576057337,980,850
TIMP3,201903,BRDT3,0.799162694772571,985,850
TIMP3,201903,BRFS3,0.892975430899221,856,850
TIMP3,201903,BRSR6,0.909546231252992,627,850
TIMP3,201903,CESP6,0.833474456680639,770,850
TIMP3,201903,EUCA4,0.893567345049649,383,850
TIMP3,201903,GOAU3,0.817229845766977,344,850
TIMP3,201903,GOAU4,0.880762603238672,901,850
TIMP3,201903,HAPV3,0.714261993153069,766,850
TIMP3,201903,LAME4,0.783951096541888,941,850
TIMP3,201903,PARD3,0.904307922142691,510,850
TIMP3,201903,PETR4,0.756080723468217,1171,850
TIMP3,201903,QGEP3,0.78703620649421,403,850
TIMP3,201903,RAIL3,0.795687906444116,949,850
TIMP3,201903,RDNI3,0.909377628041649,300,850
TIMP3,201903,SSBR3,0.867373791782051,338,850
TIMP3,201903,SUZB3,0.853223922010135,1017,850
TIMP3,201904,AZUL4,0.813079235333505,881,841
TIMP3,201904,BRSR6,0.852947499037754,622,841
TIMP3,201904,CESP6,0.871474086878922,785,841
TIMP3,201904,ECOR3,0.836547279733047,775,841
TIMP3,201904,EUCA4,0.832694033632887,396,841
TIMP3,201904,GOAU3,0.797735336911108,344,841
TIMP3,201904,GOAU4,0.837374126905792,857,841
TIMP3,201904,LAME4,0.827561412102747,867,841
TIMP3,201904,PARD3,0.852989575940372,516,841
TIMP3,201904,PETR4,0.76886669641965,1157,841
TIMP3,201904,RAIL3,0.873901168266326,926,841
TIMP3,201904,RDNI3,0.846310825811958,301,841
TIMP3,201904,SSBR3,0.816463244307649,340,841
TIMP3,201904,SUZB3,0.812183465574382,1039,841
TIMP3,201905,AZUL4,0.773321308957192,857,832
TIMP3,201905,BRSR6,0.724951975040602,593,832
TIMP3,201905,CESP6,0.850451872478329,820,832
TIMP3,201905,CIEL3,0.701397117634122,861,832
TIMP3,201905,CMIG3,0.739426604043248,649,832
TIMP3,201905,ECOR3,0.706445048223372,791,832
TIMP3,201905,EUCA4,0.728863719074422,400,832
TIMP3,201905,HAPV3,0.743117566590629,778,832
TIMP3,201905,PARD3,0.741012661859874,510,832
TIMP3,201905,PETR4,0.747041680655509,1163,832
TIMP3,201905,RDNI3,0.740608019897785,298,832
TIMP3,201905,SBSP3,0.704319970742071,895,832
TIMP3,201906,AZUL4,0.771888995271984,978,864
TIMP3,201906,BPAC11,0.81680344251121,676,864
TIMP3,201906,BRDT3,0.761520043654966,850,864
TIMP3,201906,BRFS3,0.798122032317176,949,864
TIMP3,201906,BRSR6,0.818770571239034,610,864
TIMP3,201906,CESP6,0.904467471849714,844,864
TIMP3,201906,CMIG3,0.846177468320758,670,864
TIMP3,201906,ECOR3,0.789076561461233,798,864
TIMP3,201906,EUCA4,0.832617118631507,397,864
TIMP3,201906,GOAU3,0.727288260173062,347,864
TIMP3,201906,GOAU4,0.786849530561031,869,864
TIMP3,201906,HAPV3,0.717207464824665,780,864
TIMP3,201906,PARD3,0.831551246289104,498,864
TIMP3,201906,PETR3,0.732708843143006,925,864
TIMP3,201906,PETR4,0.723374670890284,1166,864
TIMP3,201906,RAIL3,0.722412830732225,899,864
TIMP3,201906,RDNI3,0.831690584974745,297,864
TIMP3,201906,SSBR3,0.777473793196776,341,864
TIMP3,201907,AZUL4,0.809379270068086,1016,887
TIMP3,201907,BPAC11,0.806210822778643,793,887
TIMP3,201907,CESP6,0.839189127939655,882,887
TIMP3,201907,CMIG3,0.860747603690764,678,887
TIMP3,201907,CPFE3,0.813787285646122,912,887
TIMP3,201907,ECOR3,0.789772766339487,814,887
TIMP3,201907,SBSP3,0.835164180636655,889,887
TIMP3,201908,AZUL4,0.81594557803582,1062,929
TIMP3,201908,BPAC11,0.821377271974519,795,929
TIMP3,201908,CESP6,0.794689338591784,876,929
TIMP3,201908,CMIG3,0.839014985725804,664,929
TIMP3,201908,CMIG4,0.711066246484478,947,929
TIMP3,201908,CPFE3,0.870563177699454,878,929
TIMP3,201908,CSMG3,0.779774459908127,763,929
TIMP3,201908,ECOR3,0.751492191867112,867,929
TIMP3,201908,SBSP3,0.830752811671396,899,929
TIMP3,201909,AZUL4,0.767346765429956,1033,903
TIMP3,201909,BPAC11,0.822579640309546,918,903
TIMP3,201909,BRFS3,0.785224592368375,995,903
TIMP3,201909,BRSR6,0.71852763612482,594,903
TIMP3,201909,CESP6,0.738775198715384,841,903
TIMP3,201909,CMIG3,0.861552085419247,656,903
TIMP3,201909,CMIG4,0.737101561031753,946,903
TIMP3,201909,CPFE3,0.827371650412421,837,903
TIMP3,201909,ECOR3,0.737139004078774,875,903
TIMP3,201909,EUCA4,0.714831608175201,405,903
TIMP3,201909,GOAU4,0.734407754549324,879,903
TIMP3,201909,RAIL3,0.755599174040616,962,903
TIMP3,201909,RDNI3,0.714191268183282,302,903
TIMP3,201909,SBSP3,0.790476396011912,925,903
TIMP3,201910,BRAP4,0.741452915678446,943,904
TIMP3,201910,BRFS3,0.816643811955251,1004,904
TIMP3,201910,BRSR6,0.835392714293277,628,904
TIMP3,201910,CESP6,0.79866959016212,873,904
TIMP3,201910,CMIG3,0.745304678563998,694,904
TIMP3,201910,CMIG4,0.85334199778962,940,904
TIMP3,201910,CSMG3,0.749835812723132,685,904
TIMP3,201910,EUCA4,0.841107750005252,407,904
TIMP3,201910,GOAU4,0.860377133077195,899,904
