setor,ym,valor_setor,n_fundos_setor,n_tickers_setor,aum_total_mes,share_setor,share_prev1,share_prev3,delta_share_1m,delta_share_3m
Varejo,202003,26400084113.4322,1419,18,285182474982.678,0.0925726032605465,0.0892538899445273,0.0885357540124272,0.00331871331601916,0.00403684924811924
Varejo,202004,19331284685.4967,1427,17,204172537148.607,0.094681120955197,0.0925726032605465,0.0909472674833156,0.00210851769465052,0.0037338534718814
Varejo,202005,22952359250.7735,1449,17,228072791871.752,0.100636112981332,0.094681120955197,0.0892538899445273,0.00595499202613532,0.011382223036805
Varejo,202006,24462262439.9097,1474,17,249404854213.553,0.0980825434093751,0.100636112981332,0.0925726032605465,-0.00255356957195721,0.00550994014882864
Varejo,202007,29275432271.2969,1500,18,283083166709.971,0.103416365626892,0.0980825434093751,0.094681120955197,0.00533382221751737,0.00873524467169548
Varejo,202008,35939247948.8235,1524,20,307767606232.894,0.116773978875566,0.103416365626892,0.100636112981332,0.0133576132486736,0.0161378658942338
Varejo,202009,37477134086.2534,1539,23,306678059731.494,0.122203505914527,0.116773978875566,0.0980825434093751,0.00542952703896116,0.0241209625051521
Varejo,202010,37275471609.6734,1548,24,295647634336.712,0.126080736933009,0.122203505914527,0.103416365626892,0.00387723101848157,0.0226643713061163
Varejo,202011,32284372802.6673,1556,25,299801671876.546,0.107685766395464,0.126080736933009,0.116773978875566,-0.0183949705375445,-0.00908821248010175
Varejo,202012,33374361928.6015,1550,25,338355791333.908,0.098636886920212,0.107685766395464,0.122203505914527,-0.00904887947525229,-0.0235666189943152
Varejo,202101,36149487970.7019,1602,24,360822900221.747,0.100186235265239,0.098636886920212,0.126080736933009,0.00154934834502725,-0.0258945016677695
Varejo,202102,33415055667.5072,1625,24,370861754009.869,0.0901011099317025,0.100186235265239,0.107685766395464,-0.0100851253335368,-0.0175846564637618
Varejo,202103,33690974877.8416,1642,25,372866953779.464,0.0903565589182475,0.0901011099317025,0.098636886920212,0.00025544898654499,-0.00828032800196452
Varejo,202104,37175895550.6955,1716,25,384788861134.105,0.0966137518667388,0.0903565589182475,0.100186235265239,0.00625719294849127,-0.0035724833985005
Varejo,202105,41127100121.9549,1735,25,406817654924.974,0.10109467871924,0.0966137518667388,0.0901011099317025,0.00448092685250115,0.0109935687875374
Varejo,202106,43852540474.9966,1745,26,411630272922.735,0.106533808030266,0.10109467871924,0.0903565589182475,0.00543912931102585,0.0161772491120183
Varejo,202107,46355768960.351,1792,26,425862992539.65,0.10885136715897,0.106533808030266,0.0966137518667388,0.00231755912870379,0.0122376152922308
Varejo,202108,44117531885.9433,1827,26,401274376757.939,0.10994355593394,0.10885136715897,0.10109467871924,0.00109218877497019,0.00884887721469983
Varejo,202109,40999198748.5387,1836,27,393911169414.151,0.104082346305425,0.10994355593394,0.106533808030266,-0.00586120962851448,-0.0024514617248405
Varejo,202110,32874407779.6854,1826,26,353691039535.72,0.0929466797429718,0.104082346305425,0.10885136715897,-0.0111356665624535,-0.0159046874159978
Varejo,202111,28969347255.0917,1844,26,325255185819.354,0.0890665192074178,0.0929466797429718,0.10994355593394,-0.003880160535554,-0.020877036726522
Varejo,202112,26400735961.0165,1887,26,312951418870.811,0.0843604929361734,0.0890665192074178,0.104082346305425,-0.00470602627124436,-0.0197218533692518
