ticker,ym,retorno,pred,media_ingenua,refit_em,melhor_iter,quintil
BBDC4,202002,-0.0749670566098906,0.00139502424281091,0.0205526299766685,202001,211,1
BBRK3,202002,-0.25,0.0201642494648695,0.0205526299766685,202001,211,3
BBSE3,202002,-0.0225506953661097,0.0093771917745471,0.0205526299766685,202001,211,1
BEEF11,202002,-0.0193548387096775,0.0287379156798124,0.0205526299766685,202001,211,4
BEEF3,202002,-0.0360824401104978,0.0233804639428854,0.0205526299766685,202001,211,4
BIDI4,202002,0.0889212827988339,0.0390129797160625,0.0205526299766685,202001,211,5
BIOM3,202002,0.0113065529079961,0.0215556602925062,0.0205526299766685,202001,211,3
BKBR3,202002,0.0436432637571158,0.0397048331797123,0.0205526299766685,202001,211,5
BPAC11,202002,-0.0634112780937126,0.019460953772068,0.0205526299766685,202001,211,3
BPAN4,202002,-0.141843971631206,0.0271829105913639,0.0205526299766685,202001,211,4
BRAP3,202002,0.0301063367421583,0.00844793114811182,0.0205526299766685,202001,211,1
BRAP4,202002,0.0218350968077057,0.0219893921166658,0.0205526299766685,202001,211,3
BRDT3,202002,-0.0599118942731277,0.0178471654653549,0.0205526299766685,202001,211,2
BRFS3,202002,-0.0536231884057971,0.0222332216799259,0.0205526299766685,202001,211,3
BRGE3,202002,-0.0940940940940941,0.0756233111023903,0.0205526299766685,202001,211,5
BRIV3,202002,-0.0128205128205128,0.017987348139286,0.0205526299766685,202001,211,2
BRKM5,202002,-0.0662280141055873,0.0090453801676631,0.0205526299766685,202001,211,1
